date,open,high,low,close,volume
2004-11-29,23293.21,23297.43,22648.88,22799.16,264.06M
2004-11-30,22799.16,22799.16,22356.68,22486.20,186.78M
2004-12-01,22486.20,22856.68,22481.98,22560.87,214.05M
2004-12-02,22560.87,23150.25,22560.87,23150.06,269.47M
2004-12-03,23150.06,23219.79,22930.36,23008.07,269.09M
2004-12-06,23008.07,23286.24,22892.95,23049.51,278.37M
2004-12-07,23049.51,23075.58,22759.80,23075.58,171.67M
2004-12-08,23075.58,23075.58,22469.77,22625.44,275.92M
2004-12-09,22625.44,22903.73,22233.76,22679.88,287.51M
2004-12-10,22679.88,23013.39,22526.36,22943.67,286.04M
2004-12-13,22943.67,23634.75,22943.67,23634.75,268.54M
2004-12-14,23634.75,23968.49,23329.29,23417.90,453.36M
2004-12-15,23417.90,23552.27,23123.89,23289.69,289.06M
2004-12-16,23289.69,23935.20,23289.69,23935.20,418.77M
2004-12-17,23935.20,24360.63,23181.58,24360.63,608.70M
2004-12-20,24360.63,24717.92,24236.30,24341.41,511.66M
2004-12-21,24341.41,24399.56,23952.49,24044.56,358.11M
2004-12-22,24044.56,24548.01,24025.80,24525.29,379.54M
2004-12-23,24525.29,24841.91,24345.64,24430.82,-
2004-12-24,24430.82,24646.45,24382.15,24537.72,172.04M
2004-12-27,24537.72,24601.06,24409.85,24590.84,175.74M
2004-12-28,24590.84,24935.82,24583.76,24935.82,248.53M
2004-12-29,24935.82,25106.19,24837.84,24971.68,349.36M
2005-01-03,24971.68,25508.11,24918.24,25445.15,227.80M
2005-01-04,25445.15,25602.23,24992.82,25042.00,268.83M
2005-01-05,25042.00,25042.00,24263.97,24422.94,206.22M
2005-01-06,24422.94,24588.41,24237.72,24561.85,161.82M
2005-01-07,24561.85,25308.25,24481.07,25308.25,303.73M
2005-01-10,25185.01,25731.48,25141.97,25604.65,363.57M
2005-01-11,25604.65,26181.12,25581.95,26110.17,405.22M
2005-01-12,26110.17,26575.00,25804.10,26271.34,394.79M
2005-01-13,26271.34,26565.55,26081.80,26493.02,377.04M
2005-01-14,26493.02,26749.75,26240.08,26362.68,508.81M
2005-01-17,26362.68,26863.20,26359.87,26863.20,300.82M
2005-01-18,26863.20,26905.89,26624.30,26813.13,249.12M
2005-01-19,26813.13,26918.10,26443.18,26918.10,141.37M
2005-01-24,26918.10,26952.45,26322.40,26469.43,328.95M
2005-01-25,26469.43,26860.59,26246.66,26859.99,306.52M
2005-01-26,26859.99,27284.45,26781.69,27056.02,308.17M
2005-01-27,27056.02,27661.82,27056.02,27302.74,431.96M
2005-01-28,27302.74,27471.22,26975.18,27074.09,281.91M
2005-01-31,27074.09,27353.71,26850.63,27330.35,248.53M
2005-02-01,27330.35,27859.75,27330.35,27849.79,353.40M
2005-02-02,27849.79,28278.12,27729.10,27936.53,473.27M
2005-02-03,27936.53,28074.09,27476.75,27554.79,443.41M
2005-02-04,27554.79,27898.96,27465.39,27813.16,359.18M
2005-02-07,27813.16,28402.72,27813.16,28201.72,336.20M
2005-02-08,28201.72,28315.39,27925.01,28269.69,271.27M
2005-02-09,28269.69,28366.35,27378.01,27528.08,278.50M
2005-02-10,27528.08,27777.17,27095.24,27308.78,307.27M
2005-02-11,27308.78,27954.64,27234.88,27736.29,337.27M
2005-02-14,27736.29,28065.01,27736.29,28003.60,256.33M
2005-02-15,28003.60,28325.41,27922.17,28164.08,333.98M
2005-02-16,28164.08,28164.08,26890.06,27661.58,356.29M
2005-02-17,27661.58,27798.93,26868.92,27000.44,251.25M
2005-02-18,27000.44,27299.73,26868.18,27293.22,180.89M
2005-02-21,27293.22,27392.98,26720.81,26864.27,237.63M
2005-02-22,26864.27,27121.15,26553.89,26657.40,185.03M
2005-02-23,26657.40,26921.27,26403.76,26921.27,181.62M
2005-02-24,26921.27,27445.25,26921.27,27354.57,218.19M
2005-02-25,27354.57,28067.14,27295.00,28031.45,245.49M
2005-02-28,28031.45,28409.54,27861.84,28396.17,282.50M
2005-03-01,28396.17,28400.02,27631.54,27768.46,263.36M
2005-03-02,27768.46,27964.78,27168.53,27226.38,216.92M
2005-03-03,27226.38,27808.27,27224.17,27558.88,180.55M
2005-03-04,27558.88,27802.24,27296.23,27663.22,208.34M
2005-03-07,27663.22,27883.79,27539.30,27789.92,203.63M
2005-03-08,27789.92,27929.37,27594.02,27698.34,142.63M
2005-03-09,27698.34,27811.88,27463.04,27746.37,230.22M
2005-03-10,27746.37,27935.60,27357.15,27519.81,252.17M
2005-03-11,27519.81,27716.43,27471.93,27572.79,160.82M
2005-03-14,27572.79,27572.79,26816.56,26936.75,174.98M
2005-03-15,26936.75,27058.95,26156.65,26547.17,271.95M
2005-03-16,26547.17,26547.17,25257.54,25331.70,258.94M
2005-03-17,25331.70,25836.43,23874.68,24475.97,346.75M
2005-03-18,24475.97,25458.76,24475.97,25348.51,256.27M
2005-03-21,25348.51,25405.99,24457.04,24636.68,143.95M
2005-03-22,24636.68,25218.21,24422.24,25218.21,163.32M
2005-03-23,25218.21,25218.21,24158.65,24439.26,234.80M
2005-03-24,24439.26,25119.67,24439.26,25068.49,227.19M
2005-03-25,25068.49,25524.78,25040.74,25502.60,215.63M
2005-03-28,25502.60,25587.66,24783.92,24842.21,156.76M
2005-03-29,24842.21,24934.15,24243.91,24479.67,147.32M
2005-03-30,24479.67,24788.64,24355.06,24600.92,160.62M
2005-03-31,24600.92,25557.76,24600.92,25557.76,288.75M
2005-04-01,25557.76,25983.10,25538.22,25740.76,217.45M
2005-04-04,25740.76,25973.94,25337.47,25445.12,126.02M
2005-04-05,25445.12,25682.54,25187.27,25682.54,141.91M
2005-04-06,25682.54,26226.74,25682.54,26056.61,189.28M
2005-04-07,26056.61,26229.01,25732.92,25831.22,193.85M
2005-04-08,25831.22,26104.33,25659.83,25786.45,148.03M
2005-04-11,25786.45,25969.01,25274.88,25370.26,139.26M
2005-04-12,25370.26,25835.26,24958.91,25077.96,201.41M
2005-04-13,25077.96,25369.22,24631.96,25293.24,203.15M
2005-04-14,25293.24,25322.44,24443.51,24541.96,152.61M
2005-04-15,24541.96,24541.96,23593.07,23853.34,203.41M
2005-04-18,23853.34,23853.34,22887.85,23285.94,209.43M
2005-04-19,23285.94,24143.88,23250.91,24143.88,206.14M
2005-04-20,24143.88,24594.02,24061.63,24175.89,270.25M
2005-04-21,24175.89,24419.37,23825.22,24419.37,224.57M
2005-04-22,24419.37,24953.43,24419.37,24730.75,241.79M
2005-04-25,24730.75,24858.75,24627.41,24798.07,163.23M
2005-04-26,24798.07,24896.47,24399.24,24483.97,154.29M
2005-04-27,24483.97,24483.97,23942.48,24070.13,142.46M
2005-04-28,24070.13,24291.63,23428.36,23519.63,168.99M
2005-04-29,23519.63,23790.36,23169.51,23591.64,176.31M
2005-05-02,23591.64,24339.18,23591.64,24252.96,178.24M
2005-05-03,24252.96,24338.73,24020.55,24137.94,175.88M
2005-05-04,24137.94,24765.00,24137.94,24560.22,262.86M
2005-05-05,24560.22,25181.38,24560.22,25099.87,301.07M
2005-05-06,25099.87,25109.15,24795.84,24950.82,223.59M
2005-05-09,24950.82,25049.31,24593.97,24702.24,176.01M
2005-05-10,24702.24,25008.65,24631.37,24688.26,190.64M
2005-05-11,24688.26,24688.26,24309.30,24662.88,157.54M
2005-05-12,24662.88,25230.06,24638.92,25114.43,320.04M
2005-05-13,25114.43,25325.67,24937.18,25325.67,213.53M
2005-05-16,25325.67,25325.67,24844.57,24921.28,163.54M
2005-05-17,24921.28,25202.85,24772.16,24846.11,197.08M
2005-05-18,24846.11,25248.17,24828.54,25205.51,253.58M
2005-05-20,25205.51,25633.51,25205.51,25464.89,216.07M
2005-05-23,25464.89,25464.89,24223.82,24329.06,185.11M
2005-05-24,24329.06,24575.54,24002.38,24140.93,151.11M
2005-05-25,24140.93,24409.30,23890.83,24119.79,166.38M
2005-05-26,24119.79,24134.63,23900.71,24054.09,117.54M
2005-05-27,24054.09,24612.31,24054.09,24453.14,175.93M
2005-05-30,24453.14,24977.78,24138.88,24977.78,165.10M
2005-05-31,24977.78,25378.17,24789.69,25236.48,284.79M
2005-06-01,25236.48,25370.72,25081.35,25230.81,202.92M
2005-06-02,25230.81,25838.01,25230.81,25799.12,258.30M
2005-06-03,25799.12,26134.12,25673.15,26051.55,243.65M
2005-06-06,26051.55,26051.55,25436.76,25533.07,214.41M
2005-06-07,25533.07,25734.13,25301.00,25478.03,171.88M
2005-06-08,25478.03,25862.47,25448.51,25779.75,208.39M
2005-06-09,25779.75,25881.63,25358.89,25499.99,154.76M
2005-06-10,25499.99,25739.42,25484.38,25725.19,135.39M
2005-06-13,25725.19,25730.44,25522.22,25609.99,135.16M
2005-06-14,25609.99,26006.63,25609.99,25929.93,161.13M
2005-06-15,25929.93,26287.72,25929.93,26209.42,187.67M
2005-06-16,26209.42,26579.72,26178.52,26579.72,202.11M
2005-06-17,26579.72,26755.36,26311.45,26529.32,229.16M
2005-06-20,26529.32,26728.03,26427.23,26709.17,147.21M
2005-06-21,26709.17,27019.36,26658.50,26746.40,196.37M
2005-06-22,26746.40,26866.71,26610.70,26779.27,185.58M
2005-06-23,26779.27,27186.71,26710.29,27021.54,244.91M
2005-06-24,27021.54,27046.43,26647.41,27033.40,120.87M
2005-06-27,27033.40,27033.40,26463.92,26597.80,123.67M
2005-06-28,26597.80,26825.56,26549.28,26811.40,24.00M
2005-06-29,26811.40,27204.33,26811.40,27135.90,261.23M
2005-06-30,27135.90,27417.89,26573.47,26957.32,311.46M
2005-07-01,26957.32,27616.86,26922.03,27616.86,283.27M
2005-07-04,27616.86,27852.99,27588.18,27702.25,212.26M
2005-07-05,27702.25,27774.32,27291.76,27377.55,155.30M
2005-07-06,27377.55,27803.58,27374.73,27781.35,191.32M
2005-07-07,27781.35,27952.24,26980.28,27689.50,340.54M
2005-07-08,27689.50,27963.08,27619.03,27842.43,267.30M
2005-07-11,27842.43,28054.23,27696.34,27808.07,177.25M
2005-07-12,27808.07,27920.15,27573.22,27689.24,198.18M
2005-07-13,27689.24,28185.10,27689.24,28061.92,303.94M
2005-07-14,28061.92,28500.87,28061.92,28500.87,298.86M
2005-07-15,28500.87,28778.73,28358.16,28427.27,285.06M
2005-07-18,28427.27,28630.10,28236.81,28402.65,166.74M
2005-07-19,28402.65,28675.40,28303.16,28675.40,181.18M
2005-07-20,28675.40,29008.16,28593.47,28713.45,244.09M
2005-07-21,28713.45,29163.92,28713.45,28992.13,275.86M
2005-07-22,28992.13,29418.55,28972.49,29188.09,225.62M
2005-07-25,29188.09,29312.21,29013.98,29273.25,188.48M
2005-07-26,29273.25,29436.99,28673.89,28730.69,220.13M
2005-07-27,28730.69,29164.82,28715.16,29164.82,234.61M
2005-07-28,29164.82,29465.18,29149.18,29343.03,297.66M
2005-07-29,29343.03,29731.41,29343.03,29615.29,242.02M
2005-08-01,29615.29,29935.55,29401.69,29776.69,262.51M
2005-08-02,29776.69,29881.48,29326.23,29543.48,242.30M
2005-08-03,29543.48,29996.22,29492.07,29727.05,269.06M
2005-08-04,29727.05,30163.10,29727.05,30123.59,312.85M
2005-08-05,30123.59,30123.59,29783.82,29945.44,233.41M
2005-08-08,29945.44,30125.81,29671.03,29924.83,176.47M
2005-08-09,29924.83,30013.71,29565.79,29701.00,174.84M
2005-08-10,29701.00,29954.26,29478.17,29683.21,202.47M
2005-08-11,29683.21,29683.21,28967.78,29111.84,181.87M
2005-08-12,29111.84,29182.23,28106.57,28175.93,194.93M
2005-08-15,28175.93,28237.86,27866.11,28074.94,178.76M
2005-08-16,28074.94,28665.82,28069.90,28257.65,243.63M
2005-08-17,28257.65,28257.65,27683.48,27906.28,188.32M
2005-08-18,27906.28,28334.20,27861.37,28000.00,191.57M
2005-08-19,28000.00,28514.66,27953.30,28456.86,269.24M
2005-08-22,28456.86,29007.36,28456.86,28951.44,190.98M
2005-08-23,28951.44,29243.25,28841.32,29191.60,192.87M
2005-08-24,29191.60,29372.23,28980.58,29372.23,162.53M
2005-08-25,29372.23,29816.33,29258.04,29814.17,203.31M
2005-08-26,29814.17,30056.00,29814.17,30020.40,215.84M
2005-08-29,30020.40,30069.82,29737.95,30015.12,-
2005-08-31,30015.12,30908.02,29998.66,30908.02,325.39M
2005-09-01,30908.02,31947.95,30907.77,31947.95,409.86M
2005-09-02,31947.95,32010.49,31594.94,31701.62,287.62M
2005-09-05,31701.62,31987.33,31405.72,31879.45,197.34M
2005-09-06,31879.45,32138.01,31605.69,31832.50,198.64M
2005-09-07,31832.50,32006.88,31250.20,31385.01,238.65M
2005-09-08,31385.01,31683.55,31181.72,31485.39,201.73M
2005-09-09,31485.39,32202.66,31485.39,32202.66,267.76M
2005-09-12,32202.66,32745.25,32202.66,32711.13,342.77M
2005-09-13,32711.13,33774.05,32298.05,32541.11,531.38M
2005-09-14,32541.11,32634.98,32110.91,32632.44,323.91M
2005-09-15,32632.44,33271.11,32601.90,33271.11,299.42M
2005-09-16,33271.11,33636.72,33152.35,33294.26,412.70M
2005-09-19,33294.26,33463.23,33021.09,33221.15,281.28M
2005-09-20,33221.15,33893.23,33221.15,33719.30,352.67M
2005-09-21,33719.30,34002.48,33633.05,33863.82,332.31M
2005-09-22,33863.82,34014.59,33366.91,33465.61,326.13M
2005-09-23,33465.61,33474.15,33098.81,33250.45,287.95M
2005-09-26,33250.45,33545.63,33239.65,33516.04,258.43M
2005-09-27,33516.04,33727.30,33127.64,33319.18,232.42M
2005-09-28,33319.18,33503.88,32504.91,32744.95,270.51M
2005-09-29,32744.95,33511.80,32744.95,33396.23,246.19M
2005-09-30,33396.23,33485.25,33014.68,33333.23,233.48M
2005-10-03,33333.23,34300.90,32412.52,34300.90,302.39M
2005-10-04,34300.90,35809.90,34300.90,35624.79,697.57M
2005-10-05,35624.79,35773.95,34588.45,34775.67,379.75M
2005-10-06,34775.67,34775.67,33398.66,33510.39,310.41M
2005-10-07,33510.39,33798.88,33032.37,33413.61,235.63M
2005-10-10,33413.61,33806.82,32941.04,33505.96,219.51M
2005-10-11,33505.96,34050.90,33370.83,34040.21,241.24M
2005-10-12,34040.21,34082.40,32969.81,33118.44,199.33M
2005-10-13,33118.44,33199.39,31810.95,32054.34,261.33M
2005-10-14,32054.34,32295.36,31055.13,31440.03,241.97M
2005-10-17,31440.03,31895.33,31087.33,31850.68,200.47M
2005-10-18,31850.68,32229.50,31448.09,31586.83,210.26M
2005-10-19,31586.83,31586.83,30633.42,30766.71,150.12M
2005-10-20,30766.71,31489.25,30766.71,31403.90,193.03M
2005-10-21,31403.90,31631.09,30809.64,31428.62,216.65M
2005-10-24,31428.62,32081.09,31428.62,31845.70,164.42M
2005-10-25,31845.70,32438.52,31516.67,31669.96,200.45M
2005-10-26,31669.96,32179.61,31335.67,31474.44,208.59M
2005-10-27,31474.44,31534.66,30767.61,31273.31,128.05M
2005-10-28,31273.31,31273.31,30922.66,31038.52,70.84M
2005-10-31,31038.52,32091.39,31038.52,31963.99,147.41M
2005-11-01,31963.99,32877.32,31963.99,32791.99,189.29M
2005-11-02,32791.99,33336.53,32691.44,33152.10,107.16M
2005-11-07,33152.10,33835.02,33120.70,33830.10,217.78M
2005-11-08,33830.10,33917.61,33420.83,33749.43,256.93M
2005-11-09,33749.43,33952.18,33454.49,33848.29,302.95M
2005-11-10,33848.29,34709.65,33776.82,34709.65,426.10M
2005-11-11,34709.65,35098.31,33993.75,34096.32,305.09M
2005-11-14,34096.32,34477.00,34024.57,34171.51,183.42M
2005-11-15,34171.51,34703.20,34171.51,34324.04,213.40M
2005-11-16,34324.04,34866.57,34295.93,34866.57,210.54M
2005-11-17,34866.57,35311.28,34857.62,35127.34,201.66M
2005-11-18,35127.34,35395.55,34901.20,35314.31,226.57M
2005-11-21,35314.31,35716.71,35174.43,35654.99,206.83M
2005-11-22,35654.99,35878.17,35044.91,35254.14,265.80M
2005-11-23,35254.14,36181.81,35254.14,36179.29,279.22M
2005-11-24,36179.29,36917.32,36015.96,36907.79,398.14M
2005-11-25,36907.79,37220.80,36576.32,36759.89,300.62M
2005-11-28,36759.89,36851.09,36371.69,36621.47,211.68M
2005-11-29,36621.47,37515.97,36267.05,37495.22,288.51M
2005-11-30,37495.22,38190.02,37495.22,38088.65,295.06M
2005-12-01,38088.65,38296.91,37770.91,38296.91,284.19M
2005-12-02,38296.91,39108.50,38296.91,38573.71,350.54M
2005-12-05,38573.71,39130.73,38376.33,39130.73,316.94M
2005-12-06,39130.73,39288.19,38761.64,38917.82,390.08M
2005-12-07,38917.82,39274.11,38244.15,38441.59,300.09M
2005-12-08,38441.59,38587.77,37734.09,38587.77,219.12M
2005-12-09,38587.77,38647.48,37272.56,37496.18,276.86M
2005-12-12,37496.18,38283.48,37496.18,38202.19,213.52M
2005-12-13,38202.19,38439.32,37579.61,37741.70,217.53M
2005-12-14,37741.70,38300.10,37727.54,37870.57,239.84M
2005-12-15,37870.57,38407.96,37315.89,37631.57,194.01M
2005-12-16,37631.57,37734.67,37465.10,37716.70,199.83M
2005-12-19,37716.70,38046.20,37704.38,37960.13,200.89M
2005-12-20,37960.13,37980.32,37536.94,37729.42,175.56M
2005-12-21,37729.42,38321.13,37644.25,38210.24,255.22M
2005-12-22,38210.24,38550.51,38095.50,38353.12,225.76M
2005-12-23,38353.12,39111.88,38353.12,38919.51,260.97M
2005-12-26,38919.51,39303.05,38919.51,39139.08,173.18M
2005-12-27,39139.08,39288.91,38823.66,39015.86,261.11M
2005-12-28,39015.86,39220.17,38826.99,39220.17,222.64M
2005-12-29,39220.17,39837.27,39212.12,39837.27,253.89M
2005-12-30,39837.27,40011.93,39637.32,39777.70,282.55M
2006-01-02,39777.70,39856.22,39398.86,39790.72,215.77M
2006-01-03,39790.72,40756.77,39723.91,40665.44,278.38M
2006-01-04,40665.44,41590.74,40665.44,41362.47,279.96M
2006-01-05,41362.47,41722.40,40925.73,41722.40,270.01M
2006-01-06,41722.40,42354.18,41348.01,41905.41,282.64M
2006-01-16,41905.41,43628.83,41656.78,43628.83,275.87M
2006-01-17,43628.83,44297.84,43249.62,44076.91,383.25M
2006-01-18,44076.91,44076.91,42160.15,42622.90,264.50M
2006-01-19,42622.90,43663.96,42622.90,43645.23,221.18M
2006-01-20,43645.23,44742.85,43645.23,44465.68,432.21M
2006-01-23,44465.68,44465.68,43110.24,43851.42,224.19M
2006-01-24,43851.42,44660.80,43697.68,44434.54,283.68M
2006-01-25,44434.54,45782.41,44434.54,45746.17,350.65M
2006-01-26,45746.17,46281.42,45318.65,45784.09,380.28M
2006-01-27,45784.09,46475.74,45163.46,45315.15,380.63M
2006-01-30,45315.15,45415.19,44648.70,44891.25,216.34M
2006-01-31,44891.25,45182.98,44320.07,44590.22,198.82M
2006-02-01,44590.22,45531.97,44447.89,45250.66,261.10M
2006-02-02,45250.66,45844.58,44429.31,44841.03,349.24M
2006-02-03,44841.03,44865.87,43956.68,44228.02,208.70M
2006-02-06,44228.02,44855.61,43905.00,44855.61,151.16M
2006-02-07,44855.61,45432.81,44557.78,44652.96,288.34M
2006-02-08,44652.96,44652.96,43400.30,43842.68,200.74M
2006-02-09,43842.68,44523.94,43785.09,44117.47,292.05M
2006-02-10,44117.47,44812.49,43667.15,44772.93,379.49M
2006-02-13,44772.93,44985.20,43856.46,44046.29,299.75M
2006-02-14,44046.29,44046.29,42944.83,43507.51,240.82M
2006-02-15,43507.51,44187.43,43053.71,43803.98,236.23M
2006-02-16,43803.98,45437.96,43803.98,45361.34,343.27M
2006-02-17,45361.34,46707.37,45361.34,46244.32,312.64M
2006-02-20,46244.32,47073.96,46067.84,46689.01,244.45M
2006-02-21,46689.01,46941.71,46319.99,46710.93,284.45M
2006-02-22,46710.93,46714.47,45977.90,46265.39,236.66M
2006-02-23,46265.39,46879.75,46190.45,46553.57,247.40M
2006-02-24,46553.57,47209.78,46362.99,46838.10,286.62M
2006-02-27,46838.10,47728.50,46838.10,47728.50,271.41M
2006-02-28,47728.50,48192.31,46896.96,47015.88,337.61M
2006-03-01,47015.88,47492.97,46512.79,47492.97,296.60M
2006-03-02,47492.97,48075.44,46747.60,46890.80,315.96M
2006-03-03,46890.80,47168.78,46206.00,46366.23,341.70M
2006-03-06,46366.23,46795.15,45705.52,45997.07,309.71M
2006-03-07,45997.07,45997.07,43342.71,43889.75,460.62M
2006-03-08,43889.75,43889.75,41465.27,42340.43,415.71M
2006-03-09,42340.43,43721.10,42340.43,42863.37,452.47M
2006-03-10,42863.37,42896.35,41960.22,42521.94,449.73M
2006-03-13,42521.94,44352.67,42521.94,44345.95,395.12M
2006-03-14,44345.95,44452.72,42716.39,42906.72,338.25M
2006-03-15,42906.72,44120.34,42906.72,43236.71,285.32M
2006-03-16,43236.71,44062.18,43102.16,44051.34,332.46M
2006-03-17,44051.34,44940.53,43939.39,44688.12,262.70M
2006-03-20,44688.12,44868.07,44161.20,44426.27,203.03M
2006-03-21,44426.27,44426.27,43628.48,44399.44,235.37M
2006-03-22,44399.44,44399.44,43211.02,44328.80,270.71M
2006-03-23,44328.80,44825.88,44206.06,44531.22,379.55M
2006-03-24,44531.22,44635.54,43145.15,43273.94,539.04M
2006-03-27,43273.94,43401.36,42395.35,42710.46,433.69M
2006-03-28,42710.46,42861.12,41442.62,41742.09,397.88M
2006-03-29,41742.09,42507.02,40715.56,42507.02,435.82M
2006-03-30,42507.02,43122.40,42334.31,42941.70,427.34M
2006-03-31,42941.70,43365.31,42518.63,42911.32,345.15M
2006-04-03,42911.32,44078.42,42911.32,44028.40,297.84M
2006-04-04,44028.40,44280.31,43378.49,44070.94,351.80M
2006-04-05,44070.94,44633.43,43858.15,44088.59,324.73M
2006-04-06,44088.59,44515.80,43510.60,43710.59,276.02M
2006-04-07,43710.59,44492.09,43575.41,44284.17,248.10M
2006-04-10,44284.17,44284.37,42892.77,43099.34,247.49M
2006-04-11,43099.34,43398.27,42288.28,42890.29,240.46M
2006-04-12,42890.29,42890.29,42086.49,42505.02,200.83M
2006-04-13,42505.02,43115.57,41737.25,41919.25,216.34M
2006-04-14,41919.25,42266.96,41820.59,42212.03,191.84M
2006-04-17,42212.03,42380.27,41705.27,41860.66,191.70M
2006-04-18,41860.66,42864.85,41860.66,42864.85,285.77M
2006-04-19,42864.85,44173.44,42864.85,43732.47,331.43M
2006-04-20,43732.47,43970.97,43433.71,43872.79,188.87M
2006-04-21,43872.79,45075.89,43787.81,45075.89,293.27M
2006-04-24,45075.89,45516.79,44709.38,45278.39,253.98M
2006-04-25,45278.39,45683.94,45187.27,45352.51,277.56M
2006-04-26,45352.51,45712.51,44414.15,44745.54,288.14M
2006-04-27,44745.54,45481.73,43496.82,43752.02,294.88M
2006-04-28,43752.02,44419.88,43335.99,43880.43,228.10M
2006-05-01,43880.43,44237.24,43627.67,44030.35,138.60M
2006-05-02,44030.35,44420.59,43571.38,44413.62,153.98M
2006-05-03,44413.62,45084.83,44359.67,44647.82,230.35M
2006-05-04,44647.82,44651.81,43963.01,44251.44,188.56M
2006-05-05,44251.44,44865.95,43981.26,44212.76,230.05M
2006-05-08,44212.76,44735.12,44212.76,44712.89,299.06M
2006-05-09,44712.89,45049.80,44295.36,44563.26,279.62M
2006-05-10,44563.26,44563.26,43354.94,43598.99,297.25M
2006-05-11,43598.99,43890.18,43313.60,43713.19,231.35M
2006-05-12,43713.19,43713.19,41858.17,41970.80,273.95M
2006-05-15,41970.80,41970.80,39838.10,40268.68,299.05M
2006-05-16,40268.68,41063.39,39945.49,41044.06,340.57M
2006-05-17,41044.06,41891.45,40389.37,40439.24,342.72M
2006-05-18,40439.24,40439.24,38943.17,39643.68,345.06M
2006-05-22,39643.68,39774.21,36055.39,36351.06,382.59M
2006-05-23,36351.06,37259.18,35277.93,37235.49,542.09M
2006-05-24,37235.49,37235.49,35636.55,36100.70,490.78M
2006-05-25,36100.70,36814.10,35987.15,36730.24,376.96M
2006-05-26,36730.24,38593.47,36730.24,38593.47,418.61M
2006-05-29,38593.47,38971.53,38267.81,38908.60,264.57M
2006-05-30,38908.60,38908.60,37471.28,37860.80,317.15M
2006-05-31,37860.80,38443.20,36405.71,38132.21,446.37M
2006-06-01,38132.21,38760.08,37939.22,38395.24,374.14M
2006-06-02,38395.24,39428.14,38395.24,39285.80,403.43M
2006-06-05,39285.80,39285.80,37693.96,37964.03,310.72M
2006-06-06,37964.03,37964.03,37213.54,37464.43,318.47M
2006-06-07,37464.43,37852.93,36604.27,36709.55,339.79M
2006-06-08,36709.55,36797.54,35275.36,35338.66,372.23M
2006-06-09,35338.66,36104.61,34358.19,34802.58,417.01M
2006-06-12,34802.58,35107.78,34201.88,34330.32,262.60M
2006-06-13,34330.32,34330.32,31557.80,32384.42,466.15M
2006-06-14,32384.42,33065.05,32167.82,32899.74,359.24M
2006-06-15,32899.74,34322.56,32899.74,33627.40,401.82M
2006-06-16,33627.40,35057.95,33627.40,34048.04,399.63M
2006-06-19,34048.04,34807.73,33818.06,34807.73,230.29M
2006-06-20,34807.73,34841.07,34162.51,34601.40,289.70M
2006-06-21,34601.40,34902.70,33422.20,33762.00,308.61M
2006-06-22,33762.00,35378.37,33762.00,34228.99,372.69M
2006-06-23,34228.99,34322.61,32782.48,33132.30,303.69M
2006-06-26,33132.30,33672.45,31623.84,31950.56,269.45M
2006-06-27,31950.56,32476.62,31491.56,32470.42,345.11M
2006-06-28,32470.42,33357.87,31781.29,33207.10,489.53M
2006-06-29,33207.10,34091.04,33207.10,34031.08,429.98M
2006-06-30,34031.08,35589.00,34031.08,35453.31,418.69M
2006-07-03,35453.31,35615.53,35193.65,35456.47,190.76M
2006-07-04,35456.47,36481.23,35456.47,36481.23,312.50M
2006-07-05,36481.23,36481.23,35322.46,35385.02,259.51M
2006-07-06,35385.02,35777.02,34554.20,35698.74,273.99M
2006-07-07,35698.74,36448.76,35698.74,36202.23,284.22M
2006-07-10,36202.23,36355.70,35813.29,36148.39,145.92M
2006-07-11,36148.39,36549.02,35820.29,35955.80,172.26M
2006-07-12,35955.80,36516.07,35641.31,35815.54,219.83M
2006-07-13,35815.54,35815.54,34167.89,35010.46,200.34M
2006-07-14,35010.46,35010.46,33728.63,33831.69,225.75M
2006-07-17,33831.69,33831.69,32195.66,32702.89,212.49M
2006-07-18,32702.89,33617.96,32492.81,33617.96,234.93M
2006-07-19,33617.96,33929.13,33368.76,33554.41,218.98M
2006-07-20,33554.41,35346.90,33554.41,35311.04,367.08M
2006-07-21,35311.04,35311.04,34492.57,34988.80,221.59M
2006-07-24,34988.80,35107.54,34697.85,34959.03,182.13M
2006-07-25,34959.03,35541.14,34878.14,35264.40,243.72M
2006-07-26,35264.40,36012.53,35073.24,35984.53,359.61M
2006-07-27,35984.53,37030.22,35984.53,36747.28,404.85M
2006-07-28,36747.28,36804.54,35922.16,36101.89,289.85M
2006-07-31,36101.89,36574.24,35909.28,36067.92,157.87M
2006-08-01,36067.92,36487.48,35552.88,35742.75,194.46M
2006-08-02,35742.75,35935.22,35399.47,35721.64,162.97M
2006-08-03,35721.64,36104.20,35147.22,35262.86,214.59M
2006-08-04,35262.86,36269.27,35262.86,36159.61,260.94M
2006-08-07,36159.61,36159.61,35651.75,35967.54,177.71M
2006-08-08,35967.54,36790.75,35967.54,36535.75,229.93M
2006-08-09,36535.75,37563.33,36337.87,37563.33,387.94M
2006-08-10,37563.33,37563.33,36723.50,37389.25,283.04M
2006-08-11,37389.25,38026.75,37282.77,37418.11,274.68M
2006-08-14,37418.11,37804.99,37418.11,37631.07,175.18M
2006-08-15,37631.07,37806.51,36925.04,37806.51,209.53M
2006-08-16,37806.51,38433.41,37673.34,38433.41,285.04M
2006-08-17,38433.41,38787.65,37705.05,37885.28,251.74M
2006-08-18,37885.28,38076.40,37135.94,37384.79,165.24M
2006-08-21,37384.79,37471.54,37012.44,37164.93,140.36M
